id,movie_title,y_true,y_text_pred,y_image_pred,y_ridge_fusion_pred,y_linear_fusion_pred,y_weighted_fusion_pred,y_hgb_fusion_pred,y_best_pred,text_error,fusion_error,image_help
rw3443342,Batman v Superman: Dawn of Justice (2016),4.5,3.7398308692546216,3.5399909259764493,3.8524996828196,3.852559008030515,3.7398308692546216,3.999797838141834,3.999797838141834,0.7601691307453784,0.5002021618581658,0.2599669688872126
rw3248176,Hombres felices (2001),2.0,2.7222364977295355,3.4381453363099728,2.5155744611862403,2.5153982565390103,2.7222364977295355,2.468231242870145,2.468231242870145,0.7222364977295355,0.46823124287014517,0.2540052548593903
rw4173242,Mysticons (2017– ),5.0,4.465507856182086,3.0396479778494565,4.81057986714299,4.810918598996004,4.465507856182086,4.715309239935256,4.715309239935256,0.5344921438179142,0.2846907600647439,0.2498013837531703
rw0791414,Lilo & Stitch (2002),5.0,3.7154883615382137,3.660342818683472,3.8195155907421463,3.819545399351671,3.7154883615382137,3.9640292864254456,3.9640292864254456,1.2845116384617863,1.0359707135745544,0.2485409248872319
rw2840395,Monsters University (2013),4.5,3.839369053987918,3.466288724527748,3.983957095311637,3.984055732144656,3.839369053987918,4.082809504650551,4.082809504650551,0.6606309460120818,0.4171904953494492,0.24344045066263265
rw5945163,"Attention, Love! (2017)",5.0,4.483976674197358,3.418515421834074,4.831765688780546,4.832035365063831,4.483976674197358,4.724755677416915,4.724755677416915,0.5160233258026423,0.2752443225830854,0.24077900321955692
rw5643697,Blow the Man Down (2019),2.5,3.0228862872414313,3.6217532027318335,2.909317427832574,2.9091809516464804,3.0228862872414313,2.782566546041131,2.782566546041131,0.5228862872414313,0.2825665460411311,0.2403197412003002
rw4990892,The Lion King (2019),5.0,3.7895684505741456,3.3794286004892493,3.91919717359262,3.919300208580667,3.7895684505741456,4.028310235318543,4.028310235318543,1.2104315494258544,0.9716897646814573,0.2387417847443971
rw5679593,Train to Busan (2016),5.0,3.6537860646572513,3.718874536479984,3.7379221323753016,3.737925073959285,3.6537860646572513,3.890881733643484,3.890881733643484,1.3462139353427487,1.109118266356516,0.2370956689862327
rw1534876,Stray Dogs (1991),0.5,2.7141900790902,3.2566311586706487,2.506478644428119,2.506335725307137,2.7141900790902,2.4783587243825824,2.4783587243825824,2.2141900790902,1.9783587243825824,0.23583135470761762
rw2190717,Wicked Little Things (2006),2.0,2.6201126319074337,3.318798864118235,2.3822942533172347,2.3821156362674776,2.6201126319074337,2.389638077960619,2.389638077960619,0.6201126319074337,0.389638077960619,0.2304745539468147
rw6013692,Diabolique (1955),4.5,3.546044741349352,3.422896506518962,3.598699414449563,3.5987328889708023,3.546044741349352,3.77636138562716,3.77636138562716,0.9539552586506481,0.7236386143728399,0.23031664427780818
rw6309465,Head Full of Honey (2018),5.0,3.7821525661527806,3.529391926148932,3.9082234718007616,3.908295478050353,3.7821525661527806,4.008992496665195,4.008992496665195,1.2178474338472194,0.9910075033348047,0.2268399305124147
rw3540160,Mechanic: Resurrection (2016),1.0,2.9691867674518986,3.212409889536044,2.8420652418173376,2.8419949085384366,2.9691867674518986,2.7433013292107904,2.7433013292107904,1.9691867674518986,1.7433013292107904,0.22588543824110818
rw6264188,The House of Rothschild (1934),4.5,3.767266346031666,3.4170144664887805,3.889571306930556,3.889661435322138,3.767266346031666,3.9923503409729486,3.9923503409729486,0.7327336539683338,0.5076496590270514,0.2250839949412824
rw1126409,Fröken Sverige (2004),2.0,2.7041496046759432,3.359930451765802,2.492435638600809,2.492270108338055,2.7041496046759432,2.4801719531611655,2.4801719531611655,0.7041496046759432,0.48017195316116545,0.22397765151477778
rw6312070,Mosul (I) (2019),5.0,3.768603785616947,3.398318760070397,3.8914822076253976,3.891576307933585,3.768603785616947,3.9923503409729486,3.9923503409729486,1.2313962143830528,1.0076496590270514,0.2237465553560014
rw2550909,The Enemy Below (1957),5.0,3.760123565262274,3.341074577505135,3.8808013308450016,3.880904437274208,3.760123565262274,3.983836504779109,3.983836504779109,1.239876434737726,1.016163495220891,0.2237129395168349
rw3689187,The Lone Ranger (2013),0.5,2.6481440720583027,3.061669125281051,2.421244825136049,2.421123253664406,2.6481440720583027,2.429930408074739,2.429930408074739,2.1481440720583027,1.929930408074739,0.21821366398356368
rw3724393,Karadayi (2012–2015),5.0,3.6596666491755943,3.381758675462853,3.7484057509964033,3.748475737303488,3.6596666491755943,3.877808948251137,3.877808948251137,1.3403333508244057,1.122191051748863,0.21814229907554283
rw4609590,Aquaman (2018),1.0,2.6419057910779435,3.0731361415244067,2.4129501753187848,2.412824808174334,2.6419057910779435,2.426468263577356,2.426468263577356,1.6419057910779435,1.4264682635773558,0.21543752750058776
rw0931217,The Visual Bible: The Gospel of John (2003),5.0,3.5773567658754115,3.1565021784947844,3.6420383839918338,3.642131529234139,3.5773567658754115,3.789760883655049,3.789760883655049,1.4226432341245885,1.210239116344951,0.2124041177796374
rw4493709,2.0 (2018),5.0,3.646242248141499,3.0635683100243236,3.733355974202934,3.733484480133805,3.646242248141499,3.858627501277174,3.858627501277174,1.3537577518585011,1.1413724987228262,0.2123852531356749
rw1185807,A History of Violence (2005),5.0,3.5782296473006494,3.1654836230366947,3.64311255603738,3.643204173412743,3.5782296473006494,3.789760883655049,3.789760883655049,1.4217703526993506,1.210239116344951,0.21153123635439952
rw1445497,The Descent (2005),2.0,2.8421760139905574,3.3230202554926263,2.674190265659219,2.674066548581309,2.8421760139905574,2.632032345687755,2.632032345687755,0.8421760139905574,0.632032345687755,0.2101436683028024
rw1967455,Thriller: A Cruel Picture (1973),5.0,3.710145576538378,3.352762298245663,3.815003484732718,3.815091777219252,3.710145576538378,3.914589075979336,3.914589075979336,1.2898544234616218,1.085410924020664,0.20444349944095785
rw1382106,Hoboken Hollow (2006),0.5,2.7021653958742142,3.3278632813535816,2.490089000790455,2.4899292097170225,2.7021653958742142,2.4995057052954515,2.4995057052954515,2.2021653958742142,1.9995057052954515,0.20265969057876276
rw1960007,A World of Love (1970 TV Special),5.0,3.733632618726605,3.3847337610146493,3.8456191061215432,3.845707073611056,3.733632618726605,3.935259590524854,3.935259590524854,1.2663673812733949,1.0647404094751458,0.20162697179824907
rw5111476,Big Little Lies (2017–2019),5.0,3.759905109518665,3.2580779632995376,3.881191882632864,3.8813110771144057,3.759905109518665,3.9568184611773223,3.9568184611773223,1.240094890481335,1.0431815388226777,0.1969133516586572
rw5750481,Dumbo (1941),2.0,2.7317226644105217,3.496308125535414,2.5275702807904947,2.527385143769038,2.7317226644105217,2.5366659995992396,2.5366659995992396,0.7317226644105217,0.5366659995992396,0.19505666481128214
rw4470588,Ralph Breaks the Internet (2018),5.0,3.734759228717876,3.391270740966805,3.8470467977320673,3.847133776470373,3.734759228717876,3.925092500543018,3.925092500543018,1.2652407712821239,1.074907499456982,0.19033327182514181
rw5003518,Byomkesh Bakshi (1993–1997),5.0,3.7803522025940617,3.4506662285002125,3.9064995293564886,3.9065863960251233,3.7803522025940617,3.9693580395852144,3.9693580395852144,1.2196477974059383,1.0306419604147856,0.1890058369911527
rw4186207,High & Dry (2018),5.0,3.7781279690623535,3.492872876022173,3.9032308382407255,3.9033089375892662,3.7781279690623535,3.9650528171728054,3.9650528171728054,1.2218720309376465,1.0349471828271946,0.18692484811045196
rw1256928,The Motorcycle Diaries (2004),4.0,3.181286277953239,3.6812700626479216,3.11706830113362,3.116959995259663,3.181286277953239,3.368154089054498,3.368154089054498,0.8187137220467609,0.6318459109455019,0.18686781110125894
rw0156265,Star Wars: Episode IV - A New Hope (1977),5.0,3.749011786370055,3.14408970675841,3.867802040875529,3.867940672713282,3.749011786370055,3.934741543634573,3.934741543634573,1.2509882136299448,1.0652584563654268,0.18572975726451801
rw4051033,Dunkirk (2017),0.5,2.800143032966127,3.4560296779998385,2.6178464427019987,2.6176863081646227,2.800143032966127,2.618917774122235,2.618917774122235,2.300143032966127,2.118917774122235,0.18122525884389207
rw0370467,Se7en (1995),5.0,3.277330042079304,3.860584544323993,3.241865753106901,3.241746670194876,3.277330042079304,3.4544428156241667,3.4544428156241667,1.7226699579206959,1.5455571843758333,0.17711277354486255
rw5133145,The Missing (I) (2003),2.0,2.8072899249537744,3.3357554556139934,2.6282240824573058,2.628089134621603,2.8072899249537744,2.632032345687755,2.632032345687755,0.8072899249537744,0.632032345687755,0.17525757926601937
rw4475137,The Happytime Murders (2018),4.5,3.570882146934455,3.403087137980489,3.631513095356115,3.631556655107253,3.570882146934455,3.743324885495537,3.743324885495537,0.9291178530655451,0.7566751145044628,0.17244273856108228
rw2494118,Game of Thrones (2011–2019),5.0,3.58374917869092,3.4440331664021135,3.648094080785299,3.648132905167931,3.58374917869092,3.756013357282051,3.756013357282051,1.41625082130908,1.2439866427179491,0.17226417859113097
rw3432882,Artists and Models (1955),5.0,3.5707093642416976,3.409999873931712,3.6312295020855863,3.631271673952035,3.5707093642416976,3.7377889016252825,3.7377889016252825,1.4292906357583024,1.2622110983747175,0.16707953738358494
rw3536419,Tab Hunter Confidential (2015),5.0,3.530587433525308,3.3117620379763735,3.5792863322494277,3.5793375438508703,3.530587433525308,3.6963369352653186,3.6963369352653186,1.4694125664746922,1.3036630647346814,0.1657495017400108
rw5351387,Ophelia (I) (2018),1.0,2.809378912167828,3.285011814182441,2.63138468711661,2.6312601331125105,2.809378912167828,2.644948354589727,2.644948354589727,1.809378912167828,1.6449483545897272,0.16443055757810088
rw3855328,Daddy's Home 2 (2017),4.5,3.6462062885898687,3.2242072313590655,3.7319969442409247,3.732094196826876,3.6462062885898687,3.808737185198539,3.808737185198539,0.8537937114101313,0.691262814801461,0.16253089660867026
rw0388332,Jerry Maguire (1996),5.0,3.534186064341644,3.3113932363939775,3.58402020051648,3.584072386832817,3.534186064341644,3.6963369352653186,3.6963369352653186,1.465813935658356,1.3036630647346814,0.16215087092367453
rw5614550,I Origins (2014),5.0,3.734930471522002,3.325735843885395,3.847807067578413,3.8479068358441855,3.734930471522002,3.8934876653672337,3.8934876653672337,1.2650695284779978,1.1065123346327663,0.15855719384523148
rw6057717,Ready Player One (2018),4.5,3.4398458501827895,3.1277478095253755,3.4614976470001757,3.4615618801863977,3.4398458501827895,3.594314555914163,3.594314555914163,1.0601541498172105,0.9056854440858371,0.1544687057313734
rw2150804,A Serious Man (2009),4.5,3.317705306307023,2.8791908368716737,3.3029580929539555,3.3030400225564187,3.317705306307023,3.4714098827965616,3.4714098827965616,1.182294693692977,1.0285901172034384,0.1537045764895386
rw1495983,The Grudge 2 (2006),0.5,2.624788218519302,3.13378387311912,2.389951713388894,2.389810255031254,2.624788218519302,2.471245202086773,2.471245202086773,2.124788218519302,1.9712452020867728,0.1535430164325291
rw2069062,Black Christmas (1974),2.5,3.042319079574475,3.6333418842259,2.9347696666648586,2.934635812630627,3.042319079574475,2.8893103275432583,2.8893103275432583,0.542319079574475,0.38931032754325834,0.15300875203121667
rw3845618,Bringing Up Baby (1938),1.5,2.9986036406169823,3.450753158949422,2.878791172830266,2.8786818631086097,2.9986036406169823,2.854586443883613,2.854586443883613,1.4986036406169823,1.3545864438836128,0.14401719673336943
rw4601617,The Favourite (2018),1.0,2.7103411802501554,3.1192499503792814,2.5025406157898784,2.5024234515769197,2.7103411802501554,2.567196993582734,2.567196993582734,1.7103411802501554,1.567196993582734,0.14314418666742146
rw4200056,2016: Obama's America (2012),0.5,3.0210803782607014,3.350441712746866,2.9091588257974847,2.909074666637432,3.0210803782607014,2.878328478145491,2.878328478145491,2.5210803782607014,2.378328478145491,0.14275190011521044
rw3677464,Elle (I) (2016),5.0,3.6693633093102673,3.248534481548488,3.7622411321954736,3.762339463775897,3.6693633093102673,3.8093114484936983,3.8093114484936983,1.3306366906897327,1.1906885515063017,0.13994813918343096
rw5188157,小丑 (2019),2.0,2.850213874316783,3.859511882475219,2.6803761316774004,2.6801500836978236,2.850213874316783,2.7115360468429275,2.7115360468429275,0.8502138743167831,0.7115360468429275,0.1386778274738556
rw0530124,Forces of Nature (1999),5.0,3.5693669043574268,3.3093531035657486,3.630286536737783,3.6303479475779863,3.5693669043574268,3.707970344678426,3.707970344678426,1.4306330956425732,1.2920296553215742,0.13860344032099903
rw4563109,The Ballad of Buster Scruggs (2018),2.0,2.924681215016769,3.401160244341269,2.782015736889835,2.7818975240947004,2.924681215016769,2.79117152776811,2.79117152776811,0.9246812150167689,0.79117152776811,0.13350968724865897
rw0597242,Wonderland (1999),5.0,3.583660669153038,3.3407332291626664,3.648821257642969,3.648880151687411,3.583660669153038,3.716643615730582,3.716643615730582,1.416339330846962,1.283356384269418,0.13298294657754406
rw1505953,Death of a President (2006),5.0,3.587911625963668,3.290019714801209,3.654823799561164,3.654893624067562,3.587911625963668,3.714709438497073,3.714709438497073,1.412088374036332,1.285290561502927,0.12679781253340483
rw0814075,Signs (2002),4.0,3.189496022132087,3.708915265692509,3.1276353040948393,3.127523681241921,3.189496022132087,3.314594992544424,3.314594992544424,0.8105039778679131,0.685405007455576,0.12509897041233708
rw0428237,Don King: Only in America (1997 TV Movie),5.0,3.11850398158504,3.3331353533948227,3.0373758316778847,3.0373194845312894,3.11850398158504,3.2364000713966696,3.2364000713966696,1.88149601841496,1.7635999286033304,0.11789608981162969
rw6305406,"Sacred Cow: The Nutritional, Environmental and Ethical Case for Better Meat (2020)",4.5,3.369849626719926,3.931252439224075,3.3629174180353885,3.362807805580085,3.369849626719926,3.482975361692407,3.482975361692407,1.130150373280074,1.0170246383075932,0.1131257349724808
rw2862798,Easy Money (1983),1.0,2.951194651050325,3.3837953842018766,2.8170128108810797,2.8169046284144517,2.951194651050325,2.8387194398095907,2.8387194398095907,1.9511946510503249,1.8387194398095907,0.11247521124073412
rw3835934,The Measure of a Man (2015),4.5,3.6919617499739528,3.384217160751565,3.7908416818396176,3.7909192935866503,3.6919617499739528,3.7916564398492048,3.7916564398492048,0.8080382500260472,0.7083435601507952,0.09969468987525199
rw0439055,The Truman Show (1998),4.5,3.1740557591184286,3.372233587904186,3.1100864186797703,3.1100364061886636,3.1740557591184286,3.266798551849294,3.266798551849294,1.3259442408815714,1.233201448150706,0.09274279273086528
rw0481775,Star Wars: Episode I - The Phantom Menace (1999),5.0,3.2652591105235955,3.7815923438013694,3.226642022474474,3.2265352746843017,3.2652591105235955,3.353814705815599,3.353814705815599,1.7347408894764045,1.6461852941844008,0.08855559529200363
rw5559627,Swallow (I) (2019),1.5,2.787981161179986,2.744993890266498,2.6076643454532995,2.607639455899445,2.787981161179986,2.70202224314434,2.70202224314434,1.287981161179986,1.2020222431443401,0.08595891803564593
rw3671271,Deadliest Catch (2005– ),4.5,3.43361036599158,3.278249651618097,3.45207133358505,3.452104729481951,3.43361036599158,3.5195251989660283,3.5195251989660283,1.06638963400842,0.9804748010339717,0.08591483297444835
rw5102685,Chingolo (1940),4.0,3.1505802649191104,3.3277730814375883,3.079587962496116,3.07954070702271,3.1505802649191104,3.2364000713966696,3.2364000713966696,0.8494197350808896,0.7635999286033304,0.08581980647755927
rw0707592,The Filth and the Fury (2000),5.0,3.1812178482635103,3.4448586109473265,3.1189088468391466,3.11884650589784,3.1812178482635103,3.2667221140947293,3.2667221140947293,1.8187821517364897,1.7332778859052707,0.08550426583121906
rw2828422,The Prey (2011),4.0,3.248073967037735,3.324277639651471,3.207784343974108,3.207762231875727,3.248073967037735,3.3328880498164457,3.3328880498164457,0.751926032962265,0.6671119501835543,0.08481408277871072
rw0020509,Slapsie Maxie's (1939),4.0,3.462244803875112,3.4433486290921698,3.488366757547345,3.488375226708006,3.462244803875112,3.5468308620488647,3.5468308620488647,0.5377551961248881,0.45316913795113534,0.08458605817375275
rw2611296,The Raven (I) (2012),4.0,3.444376188661657,3.693656466336717,3.4628322149883894,3.4627875155297514,3.444376188661657,3.528937968391348,3.528937968391348,0.5556238113383429,0.471062031608652,0.08456177972969092
rw3442246,Gangs of New York (2002),2.0,3.0398101786991507,2.9625515165008296,2.9369489852491983,2.936944970613517,3.0398101786991507,2.9579906729561287,2.9579906729561287,1.0398101786991507,0.9579906729561287,0.08181950574302199
rw6284973,Heaven's Burning (1997),1.5,2.973244351374043,3.326120043956283,2.8464709082187793,2.8463794764235346,2.973244351374043,2.891685681556491,2.891685681556491,1.473244351374043,1.391685681556491,0.08155866981755189
rw1577650,The Spook Who Sat by the Door (1973),4.5,3.4416445371772526,3.341134971014829,3.4621197573623173,3.4621429380108277,3.4416445371772526,3.5214593761995374,3.5214593761995374,1.0583554628227474,0.9785406238004626,0.07981483902228481
rw3480132,Venus (I) (2006),4.0,3.4974054883119416,3.429039898681001,3.534706780478039,3.5347268553512188,3.4974054883119416,3.576677837218265,3.576677837218265,0.5025945116880584,0.42332216278173496,0.0792723489063234
rw0878819,I Love Your Work (2003),5.0,3.4422890773654866,3.351090287742441,3.4628857933737764,3.462907199440593,3.4422890773654866,3.5214593761995374,3.5214593761995374,1.5577109226345134,1.4785406238004626,0.0791702988340508
rw1645836,The Departed (2006),2.0,3.0371199985103723,3.0818475813303103,2.9324382459786644,2.932410353189255,3.0371199985103723,2.958730554836625,2.958730554836625,1.0371199985103723,0.9587305548366252,0.07838944367374712
rw2203542,The High Life (1994–1995),4.5,3.3171634535579013,3.4126055089950715,3.2978899638431716,3.297868008156684,3.3171634535579013,3.3933988578971985,3.3933988578971985,1.1828365464420987,1.1066011421028015,0.07623540433929721
rw0318010,Army of Darkness (1992),5.0,3.3624188050384234,2.750750873766356,3.362788482838793,3.3629066137456474,3.3624188050384234,3.438622730696525,3.438622730696525,1.6375811949615766,1.5613772693034749,0.07620392565810175
rw3325649,Everest (2015),4.0,3.344768032765813,3.427645038110107,3.334056873910209,3.334038919682127,3.344768032765813,3.42036497992566,3.42036497992566,0.6552319672341871,0.5796350200743401,0.075596947159847
rw1171276,Final Fantasy VII: Advent Children (2005),4.5,3.3175805380316405,3.361364632153305,3.298856700635373,3.2988448159724,3.3175805380316405,3.3930637642948795,3.3930637642948795,1.1824194619683595,1.1069362357051205,0.075483226263239
rw4045601,Sugar Mountain (2016),4.0,3.33037696548898,3.355733791437342,3.315725208422076,3.3157176298902953,3.33037696548898,3.4045588795551724,3.4045588795551724,0.6696230345110199,0.5954411204448276,0.07418191406619234
rw2626247,Prometheus (I) (2012),1.0,2.7923177915807633,2.6300499853326533,2.614304013201181,2.614302568438443,2.7923177915807633,2.7186251225758715,2.7186251225758715,1.7923177915807633,1.7186251225758715,0.0736926690048918
rw1208847,Feast (2005),5.0,3.450549832230906,3.3323072937807083,3.4738989829803137,3.4739261151672083,3.450549832230906,3.5214593761995374,3.5214593761995374,1.549450167769094,1.4785406238004626,0.07090954396863136
rw5968270,Die Hard (1988),4.0,3.2622240510476392,3.3250359115674932,3.226380232341515,3.2263615233547935,3.2622240510476392,3.3328880498164457,3.3328880498164457,0.7377759489523608,0.6671119501835543,0.07066399876880647
rw5869058,Cosmos (2019),4.0,3.1171451464818425,3.1803049852930183,3.0368374635098916,3.0368105009546382,3.1171451464818425,3.187183791030917,3.187183791030917,0.8828548535181575,0.8128162089690831,0.07003864454907438
rw5176992,小丑 (2019),1.0,2.7814828537778378,3.859511882475219,2.590020486900495,2.5897771926577815,2.7814828537778378,2.7115360468429275,2.7115360468429275,1.7814828537778378,1.7115360468429275,0.06994680693491029
rw6232575,The Promise (II) (2016),5.0,3.4657603943759443,3.6765921969193034,3.4910838105160584,3.491047795873907,3.4657603943759443,3.534541388825272,3.534541388825272,1.5342396056240557,1.465458611174728,0.06878099444932761
rw5181266,玩具總動員4 (2019),5.0,3.110165120490123,3.503675630048742,3.02502073126286,3.0249291215572236,3.110165120490123,3.1785002026763585,3.1785002026763585,1.889834879509877,1.8214997973236415,0.06833508218623541
rw4876527,The Professor and the Madman (2019),5.0,3.26820375944916,3.3582999713129733,3.2339696875474404,3.23394600914281,3.26820375944916,3.3331601656913743,3.3331601656913743,1.7317962405508398,1.6668398343086257,0.0649564062422141
rw4703256,Captain Marvel (2019),5.0,3.2055045137345557,3.4744200036443456,3.1505953547817453,3.1505333582475,3.2055045137345557,3.2702381375363405,3.2702381375363405,1.7944954862654443,1.7297618624636595,0.06473362380178482
rw2267353,Knight and Day (2010),4.0,5.0,3.2824319234130312,5.0,5.0,5.0,4.935986436733216,4.935986436733216,1.0,0.9359864367332156,0.06401356326678442
rw3251314,Movie Night (IV) (2014),5.0,3.3523409507814272,3.4841148931689445,3.343551309735789,3.3435242723296965,3.3523409507814272,3.4153681991232787,3.4153681991232787,1.6476590492185728,1.5846318008767213,0.06302724834185147
rw6073749,Mulan (2020),3.5,5.0,2.926813624113608,5.0,5.0,5.0,4.938183719005201,4.938183719005201,1.5,1.4381837190052007,0.0618162809947993
rw1445402,The Creeping Terror (1964 TV Movie),5.0,3.460428986313345,3.359202287060917,3.486666763133851,3.4866911431528496,3.460428986313345,3.5214593761995374,3.5214593761995374,1.539571013686655,1.4785406238004626,0.06103038988619236
rw1166474,Rats: A Sin City Yarn (2004),4.0,3.3417594736972993,3.33459905144253,3.3308615428335377,3.330860931160054,3.3417594736972993,3.4024673796010254,3.4024673796010254,0.6582405263027007,0.5975326203989746,0.0607079059037261
rw5880929,Square One (2019),5.0,3.150976215320422,3.3149885498747205,3.0802128863479634,3.080168216823514,3.150976215320422,3.2106362365862573,3.2106362365862573,1.849023784679578,1.7893637634137427,0.05966002126583536
rw3710962,Jattu Engineer (2017),5.0,3.4933068206611098,3.3797775310403817,3.529720832046664,3.5297494600120616,3.4933068206611098,3.552565510196781,3.552565510196781,1.5066931793388902,1.4474344898032192,0.05925868953567104
rw0454358,The Green Mile (1999),4.0,3.427562398429677,3.904199522738291,3.4390090877045343,3.4389192185701583,3.427562398429677,3.4859498016013917,3.4859498016013917,0.5724376015703232,0.5140501983986083,0.05838740317171487
rw3035570,Blended (2014),4.0,5.0,3.464862697835644,5.0,5.0,5.0,4.941865130761808,4.941865130761808,1.0,0.9418651307618076,0.058134869238192444
rw1189569,Hitch (I) (2005),2.5,3.0379905205190334,2.417437845419304,2.9390081412006652,2.9391096947532023,3.0379905205190334,2.9802618594791057,2.9802618594791057,0.5379905205190334,0.4802618594791057,0.05772866103992769
rw2042796,Dead Snow (2009),4.5,3.4537490640068285,3.2148271894302196,3.47906410623604,3.4791148911050302,3.4537490640068285,3.5109833136381843,3.5109833136381843,1.0462509359931715,0.9890166863618157,0.057234249631355816
rw1020566,The Maltese Falcon (1941),4.0,3.204489816332311,3.394531425332116,3.1499137660915135,3.149867053299475,3.204489816332311,3.2604315945684363,3.2604315945684363,0.7955101836676892,0.7395684054315637,0.05594177823612556
rw0377770,Alien Species (1996),5.0,3.249773484809418,3.4435363727678387,3.209044724335646,3.2089998428251723,3.249773484809418,3.303583399791099,3.303583399791099,1.7502265151905818,1.696416600208901,0.05380991498168086
rw6204597,The Trade (2018– ),0.5,3.231617383986474,3.215085307505942,3.1870417284997896,3.187036724993314,3.231617383986474,3.1781074037932053,3.1781074037932053,2.731617383986474,2.6781074037932053,0.0535099801932688
rw2818464,The Bling Ring (2013),4.5,3.171698186789312,3.499839139946621,3.1059450804373925,3.105869657053923,3.171698186789312,3.224379690620898,3.224379690620898,1.3283018132106879,1.2756203093791019,0.052681503831585985
rw3330424,The Stranger (IV) (2014),4.5,3.1340163191409056,3.243432751059431,3.058501266879663,3.058466259335949,3.1340163191409056,3.186409645766793,3.186409645766793,1.3659836808590944,1.3135903542332068,0.05239332662588758
rw0446767,Breakfast of Champions (1999),5.0,3.1749084425328267,3.549671044034374,3.109758447964136,3.10967413778955,3.1749084425328267,3.2240573687268803,3.2240573687268803,1.8250915574671733,1.7759426312731197,0.049148926194053644
rw5071564,The Red House (1947),4.5,3.097263940293693,3.337111314975964,3.009420635992962,3.0093581858842744,3.097263940293693,3.145388099153411,3.145388099153411,1.402736059706307,1.3546119008465891,0.04812415885971788
rw3394932,The Heartbreak Kid (2007),4.5,3.4683207728551895,3.364380310309781,3.496999234521951,3.4970245876524726,3.4683207728551895,3.515165678363994,3.515165678363994,1.0316792271448105,0.984834321636006,0.04684490550880449
rw5850937,Between Tides (2018),4.0,4.993910246356533,3.5585955469762487,5.0,5.0,4.993910246356533,4.948647690616493,4.948647690616493,0.993910246356533,0.9486476906164931,0.0452625557400399
rw1746373,Yukinojô henge (1963),4.0,3.422059508614643,3.5585955469762487,3.4345969982050337,3.4345729683478017,3.422059508614643,3.461156542077866,3.461156542077866,0.5779404913853572,0.538843457922134,0.03909703346322324
rw5213046,Terminator: Dark Fate (2019),4.5,3.2288062461224487,3.635490049479624,3.179913160668384,3.17982568292256,3.2288062461224487,3.2675331049745573,3.2675331049745573,1.2711937538775513,1.2324668950254427,0.03872685885210858
rw0248396,"Planes, Trains & Automobiles (1987)",5.0,3.1457182281120217,3.390818177660477,3.07268138031329,3.0726206425466542,3.1457182281120217,3.1834338296497693,3.1834338296497693,1.8542817718879783,1.8165661703502307,0.037715601537747556
rw5766602,The Souvenir (2019),4.0,3.4601066633471462,3.2560619230274455,3.487085259527544,3.48712961950191,3.4601066633471462,3.494577748253988,3.494577748253988,0.5398933366528538,0.5054222517460119,0.03447108490684192
rw5862340,Criminal Justice (2019– ),4.5,3.285161172569138,3.297066961158848,3.256762378888277,3.256754865345855,3.285161172569138,3.3193023791861274,3.3193023791861274,1.214838827430862,1.1806976208138726,0.03414120661698927
rw4367868,Roger & Me (1989),4.0,3.255186428937398,3.2478894539223893,3.217758353335403,3.2177528834511304,3.255186428937398,3.2868500807242107,3.2868500807242107,0.7448135710626018,0.7131499192757893,0.03166365178681252
rw3709303,Lord of Tears (2013),1.5,3.3969801634305243,3.2154800598627635,3.4044288542460066,3.404465267451435,3.3969801634305243,3.3699257479106453,3.3699257479106453,1.8969801634305243,1.8699257479106453,0.027054415519879083
rw2827177,Warrior (2011),4.5,3.3235023162861568,3.2578269404237052,3.3074871046514556,3.3074968440191186,3.3235023162861568,3.3495120547089434,3.3495120547089434,1.1764976837138432,1.1504879452910566,0.026009738422786643
rw1725596,The Hollywood Matador (1942),4.0,3.083903226396607,3.3975365438429264,2.99136285824584,2.991285302886848,3.083903226396607,3.1089938355974187,3.1089938355974187,0.9160967736033929,0.8910061644025813,0.02509060920081163
rw5126109,Girls (2012–2017),0.5,2.85217057766703,2.7653901516631896,2.691882922396344,2.6918701724287417,2.85217057766703,2.828048693235866,2.828048693235866,2.35217057766703,2.328048693235866,0.02412188443116392
rw5659841,The Kid (1921),5.0,3.378887255031303,3.6095183153029096,3.3774257659143285,3.3773809986074013,3.378887255031303,3.402639867575826,3.402639867575826,1.621112744968697,1.597360132424174,0.0237526125445231
rw2503087,The Basketball Diaries (1995),4.0,3.379078830973407,3.44908135336196,3.378987724186804,3.3789742099915174,3.379078830973407,3.4027063973493696,3.4027063973493696,0.6209211690265928,0.5972936026506304,0.023627566375962417
rw2375212,Jackass 3D (2010),4.5,3.4968351181459707,3.349009183674501,3.5346104769709603,3.534645974724351,3.4968351181459707,3.520145797869884,3.520145797869884,1.0031648818540293,0.9798542021301162,0.023310679723913097
rw2303164,The Magic Christian (1969),5.0,3.1076458518005516,3.4838731466733717,3.0218705375179735,3.0217821472567183,3.1076458518005516,3.1296818872902614,3.1296818872902614,1.8923541481994484,1.8703181127097386,0.022036035489709782
rw0952380,Holiday Heart (2000 TV Movie),5.0,3.425593079406356,3.510267331643146,3.439636967161474,3.4396232238153943,3.425593079406356,3.44558898827907,3.44558898827907,1.5744069205936442,1.55441101172093,0.019995908872714185
rw4916235,The Matrix (1999),0.5,3.41399958766109,3.752651997340536,3.422416569967806,3.4223527736409687,3.41399958766109,3.3960084228849583,3.3960084228849583,2.91399958766109,2.8960084228849583,0.01799116477613172
